SMILES,amount of this SMILES, max, min, median, mean, MAD(eV), SD(eV), CV 
C1C(=Cc2[se]c3c(c12)c1nsnc1c1ccc2=C[SiH2]C=c2c31)C1=CC=C[SiH2]1,5,-0.174,-0.175,-0.174,-0.1744,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(c12)c1nsnc1c1ccc2c[nH]cc2c31)C1=CC=C[SiH2]1,5,-0.166,-0.167,-0.166,-0.1664,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c(c12)c1nsnc1c1ccc2ccccc2c31)C1=CC=C[SiH2]1,5,-0.175,-0.176,-0.175,-0.1754,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(c12)c1nsnc1c1ccc2cocc2c31)C1=CC=C[SiH2]1,5,-0.173,-0.174,-0.173,-0.1734,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(c12)c1nsnc1c1ccc2cscc2c31)C1=CC=C[SiH2]1,4,-0.173,-0.174,-0.174,-0.17375,0.0102,0.011783,-0.0025
C1C(=Cc2[se]c3c(c12)c1nsnc1c1ccc2nsnc2c31)C1=CC=C[SiH2]1,5,-0.179,-0.18,-0.179,-0.1794,0.01306,0.013331,-0.0027
C1C(=Cc2[se]c3c(c12)c1nsnc1c1ccccc31)C1=CC=C[SiH2]1,5,-0.176,-0.177,-0.176,-0.1764,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(c12)c1nsnc1c1cccnc31)C1=CC=C[SiH2]1,5,-0.178,-0.179,-0.178,-0.1784,0.01306,0.013331,-0.0027
C1C(=Cc2[se]c3c(c12)c1nsnc1c1ccncc31)C1=CC=C[SiH2]1,5,-0.181,-0.182,-0.181,-0.1814,0.01306,0.013331,-0.0027
C1C(=Cc2[se]c3c(ccc4cc[se]c34)c12)C1=CC=C[SiH2]1,5,-0.171,-0.172,-0.171,-0.1712,0.00871,0.010885,-0.0023
C1C(=Cc2[se]c3c(ccc4ccc5=C[SiH2]C=c5c34)c12)C1=CC=C[SiH2]1,5,-0.172,-0.173,-0.172,-0.1724,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(ccc4ccc5c[nH]cc5c34)c12)C1=CC=C[SiH2]1,5,-0.163,-0.164,-0.163,-0.1634,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c(ccc4ccc5ccccc5c34)c12)C1=CC=C[SiH2]1,5,-0.172,-0.173,-0.172,-0.1724,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(ccc4ccc5cocc5c34)c12)C1=CC=C[SiH2]1,5,-0.171,-0.172,-0.171,-0.1714,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c(ccc4ccc5cscc5c34)c12)C1=CC=C[SiH2]1,5,-0.171,-0.172,-0.171,-0.1714,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c(ccc4ccc5nsnc5c34)c12)C1=CC=C[SiH2]1,4,-0.176,-0.177,-0.176,-0.17625,0.0102,0.011783,-0.0025
C1C(=Cc2[se]c3c(ccc4ccccc34)c12)C1=CC=C[SiH2]1,5,-0.172,-0.173,-0.172,-0.1724,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(ccc4cccnc34)c12)C1=CC=C[SiH2]1,5,-0.175,-0.175,-0.175,-0.175,0.0,0.0,-0.0
C1C(=Cc2[se]c3c(ccc4ccncc34)c12)C1=CC=C[SiH2]1,5,-0.178,-0.179,-0.178,-0.1784,0.01306,0.013331,-0.0027
C1C(=Cc2[se]c3c(ccc4ccoc34)c12)C1=CC=C[SiH2]1,5,-0.169,-0.17,-0.169,-0.1694,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c(ccc4ccsc34)c12)C1=CC=C[SiH2]1,5,-0.171,-0.172,-0.171,-0.1714,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c(cnc4cc[se]c34)c12)C1=CC=C[SiH2]1,5,-0.177,-0.178,-0.177,-0.1774,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(cnc4ccc5=C[SiH2]C=c5c34)c12)C1=CC=C[SiH2]1,5,-0.177,-0.178,-0.177,-0.1774,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(cnc4ccc5c[nH]cc5c34)c12)C1=CC=C[SiH2]1,5,-0.168,-0.169,-0.168,-0.1684,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c(cnc4ccc5ccccc5c34)c12)C1=CC=C[SiH2]1,5,-0.178,-0.179,-0.178,-0.1784,0.01306,0.013331,-0.0027
C1C(=Cc2[se]c3c(cnc4ccc5cocc5c34)c12)C1=CC=C[SiH2]1,5,-0.176,-0.177,-0.176,-0.1764,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(cnc4ccc5cscc5c34)c12)C1=CC=C[SiH2]1,5,-0.176,-0.177,-0.177,-0.1766,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(cnc4ccc5nsnc5c34)c12)C1=CC=C[SiH2]1,5,-0.182,-0.183,-0.182,-0.1824,0.01306,0.013331,-0.0027
C1C(=Cc2[se]c3c(cnc4ccccc34)c12)C1=CC=C[SiH2]1,4,-0.178,-0.179,-0.178,-0.17825,0.0102,0.011783,-0.0024
C1C(=Cc2[se]c3c(cnc4cccnc34)c12)C1=CC=C[SiH2]1,5,-0.181,-0.182,-0.181,-0.1814,0.01306,0.013331,-0.0027
C1C(=Cc2[se]c3c(cnc4ccncc34)c12)C1=CC=C[SiH2]1,5,-0.184,-0.185,-0.185,-0.1846,0.01306,0.013331,-0.0027
C1C(=Cc2[se]c3c(cnc4ccoc34)c12)C1=CC=C[SiH2]1,5,-0.176,-0.177,-0.176,-0.1764,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(cnc4ccsc34)c12)C1=CC=C[SiH2]1,5,-0.177,-0.178,-0.177,-0.1774,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(ncc4cc[se]c34)c12)C1=CC=C[SiH2]1,5,-0.174,-0.175,-0.174,-0.1744,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(ncc4ccc5=C[SiH2]C=c5c34)c12)C1=CC=C[SiH2]1,5,-0.177,-0.178,-0.177,-0.1774,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(ncc4ccc5c[nH]cc5c34)c12)C1=CC=C[SiH2]1,5,-0.167,-0.168,-0.167,-0.1674,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c(ncc4ccc5ccccc5c34)c12)C1=CC=C[SiH2]1,5,-0.175,-0.176,-0.175,-0.1754,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(ncc4ccc5cocc5c34)c12)C1=CC=C[SiH2]1,5,-0.175,-0.176,-0.176,-0.1756,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(ncc4ccc5cscc5c34)c12)C1=CC=C[SiH2]1,5,-0.174,-0.175,-0.174,-0.1744,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(ncc4ccc5nsnc5c34)c12)C1=CC=C[SiH2]1,5,-0.18,-0.181,-0.18,-0.1804,0.01306,0.013331,-0.0027
C1C(=Cc2[se]c3c(ncc4ccccc34)c12)C1=CC=C[SiH2]1,5,-0.174,-0.175,-0.174,-0.1744,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(ncc4cccnc34)c12)C1=CC=C[SiH2]1,5,-0.177,-0.178,-0.177,-0.1774,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(ncc4ccncc34)c12)C1=CC=C[SiH2]1,5,-0.181,-0.182,-0.181,-0.1814,0.01306,0.013331,-0.0027
C1C(=Cc2[se]c3c(ncc4ccoc34)c12)C1=CC=C[SiH2]1,5,-0.173,-0.174,-0.173,-0.1734,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(ncc4ccsc34)c12)C1=CC=C[SiH2]1,5,-0.174,-0.175,-0.174,-0.1744,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(oc4cc[se]c34)c12)C1=CC=C[SiH2]1,5,-0.165,-0.166,-0.165,-0.1654,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c(oc4ccc5=C[SiH2]C=c5c34)c12)C1=CC=C[SiH2]1,5,-0.164,-0.165,-0.165,-0.1646,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c(oc4ccc5c[nH]cc5c34)c12)C1=CC=C[SiH2]1,5,-0.155,-0.156,-0.155,-0.1554,0.01306,0.013331,-0.0032
C1C(=Cc2[se]c3c(oc4ccc5ccccc5c34)c12)C1=CC=C[SiH2]1,5,-0.168,-0.169,-0.168,-0.1684,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c(oc4ccc5cocc5c34)c12)C1=CC=C[SiH2]1,5,-0.164,-0.165,-0.164,-0.1644,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c(oc4ccc5cscc5c34)c12)C1=CC=C[SiH2]1,5,-0.164,-0.165,-0.165,-0.1646,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c(oc4ccc5nsnc5c34)c12)C1=CC=C[SiH2]1,4,-0.174,-0.175,-0.1745,-0.1745,0.01361,0.013606,-0.0029
C1C(=Cc2[se]c3c(oc4cccnc34)c12)C1=CC=C[SiH2]1,5,-0.175,-0.176,-0.175,-0.1754,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(oc4ccoc34)c12)C1=CC=C[SiH2]1,5,-0.163,-0.164,-0.163,-0.1634,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c(oc4ccsc34)c12)C1=CC=C[SiH2]1,5,-0.165,-0.166,-0.165,-0.1654,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c(sc4cc[se]c34)c12)C1=CC=C[SiH2]1,5,-0.167,-0.168,-0.167,-0.1674,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c(sc4ccc5=C[SiH2]C=c5c34)c12)C1=CC=C[SiH2]1,5,-0.167,-0.168,-0.167,-0.1674,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c(sc4ccc5c[nH]cc5c34)c12)C1=CC=C[SiH2]1,5,-0.158,-0.159,-0.158,-0.1584,0.01306,0.013331,-0.0031
C1C(=Cc2[se]c3c(sc4ccc5ccccc5c34)c12)C1=CC=C[SiH2]1,5,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2[se]c3c(sc4ccc5cocc5c34)c12)C1=CC=C[SiH2]1,5,-0.166,-0.167,-0.166,-0.1664,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c(sc4ccc5cscc5c34)c12)C1=CC=C[SiH2]1,5,-0.166,-0.167,-0.167,-0.1668,0.00871,0.010885,-0.0024
C1C(=Cc2[se]c3c(sc4ccc5nsnc5c34)c12)C1=CC=C[SiH2]1,5,-0.175,-0.176,-0.175,-0.1754,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(sc4cccnc34)c12)C1=CC=C[SiH2]1,5,-0.175,-0.176,-0.175,-0.1754,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c(sc4ccsc34)c12)C1=CC=C[SiH2]1,5,-0.167,-0.168,-0.167,-0.1674,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)C1=CC=C[SiH2]1,5,-0.167,-0.168,-0.167,-0.1674,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1ccc[se]1,5,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1cccc2=C[SiH2]C=c12,5,-0.167,-0.168,-0.167,-0.1674,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1cccc2c[nH]cc12,5,-0.156,-0.158,-0.158,-0.1572,0.02612,0.026662,-0.0062
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1cccc2ccccc12,5,-0.169,-0.17,-0.17,-0.1696,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1cccc2cocc12,5,-0.164,-0.166,-0.166,-0.1652,0.02612,0.026662,-0.0059
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1cccc2cscc12,5,-0.164,-0.166,-0.166,-0.1652,0.02612,0.026662,-0.0059
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1cccc2nsnc12,5,-0.172,-0.173,-0.173,-0.1726,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1ccccc1,5,-0.169,-0.169,-0.169,-0.169,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1ccccn1,5,-0.171,-0.172,-0.171,-0.1714,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1cccnc1,5,-0.174,-0.175,-0.175,-0.1746,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1ccco1,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1cccs1,5,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1cncc2nsnc12,5,-0.177,-0.178,-0.178,-0.1776,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1cncs1,5,-0.173,-0.173,-0.173,-0.173,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1nccc2nsnc12,5,-0.178,-0.179,-0.179,-0.1786,0.01306,0.013331,-0.0027
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1nccs1,5,-0.172,-0.172,-0.172,-0.172,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1ncncn1,5,-0.185,-0.185,-0.185,-0.185,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1scc2C=C[SiH2]c12,4,-0.169,-0.169,-0.169,-0.169,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1scc2[SiH2]C=Cc12,5,-0.168,-0.169,-0.169,-0.1686,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1scc2[nH]ccc12,5,-0.152,-0.152,-0.152,-0.152,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1scc2[se]ccc12,5,-0.162,-0.163,-0.163,-0.1626,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1scc2cc[nH]c12,5,-0.156,-0.156,-0.156,-0.156,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1scc2cc[se]c12,5,-0.162,-0.163,-0.163,-0.1626,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1scc2ccoc12,5,-0.161,-0.162,-0.161,-0.1614,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1scc2ccsc12,5,-0.162,-0.163,-0.162,-0.1622,0.00871,0.010885,-0.0025
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1scc2nccnc12,5,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1scc2occc12,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4[se]c3c12)c1scc2sccc12,5,-0.162,-0.163,-0.163,-0.1626,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)C1=CC=C[SiH2]1,5,-0.166,-0.167,-0.166,-0.1664,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1ccc[se]1,5,-0.165,-0.165,-0.165,-0.165,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1cccc2=C[SiH2]C=c12,5,-0.165,-0.167,-0.166,-0.166,0.02177,0.024339,-0.0054
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1cccc2c[nH]cc12,5,-0.157,-0.158,-0.157,-0.1574,0.01306,0.013331,-0.0031
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1cccc2ccccc12,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1cccc2cocc12,5,-0.164,-0.165,-0.164,-0.1644,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1cccc2cscc12,3,-0.164,-0.165,-0.164,-0.16433,0.01209,0.012828,-0.0029
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1cccc2nsnc12,5,-0.17,-0.171,-0.17,-0.1704,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1ccccc1,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1ccccn1,5,-0.168,-0.169,-0.169,-0.1686,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1cccnc1,5,-0.171,-0.172,-0.171,-0.1714,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1ccco1,5,-0.163,-0.163,-0.163,-0.163,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1cccs1,5,-0.164,-0.165,-0.165,-0.1646,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1cncc2nsnc12,5,-0.174,-0.175,-0.174,-0.1744,0.01306,0.013331,-0.0028
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1cncs1,5,-0.17,-0.171,-0.171,-0.1706,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1nccc2nsnc12,5,-0.175,-0.175,-0.175,-0.175,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1nccs1,5,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1ncncn1,5,-0.18,-0.18,-0.18,-0.18,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1scc2C=C[SiH2]c12,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1scc2[SiH2]C=Cc12,5,-0.166,-0.167,-0.167,-0.1668,0.00871,0.010885,-0.0024
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1scc2[nH]ccc12,5,-0.153,-0.154,-0.154,-0.1538,0.00871,0.010885,-0.0026
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1scc2[se]ccc12,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1scc2cc[nH]c12,5,-0.156,-0.157,-0.156,-0.1564,0.01306,0.013331,-0.0031
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1scc2cc[se]c12,4,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1scc2ccoc12,5,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1scc2ccsc12,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1scc2nccnc12,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1scc2occc12,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)c1scc2sccc12,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)C1=CC=C[SiH2]1,5,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1ccc[se]1,5,-0.156,-0.156,-0.156,-0.156,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1cccc2=C[SiH2]C=c12,5,-0.157,-0.159,-0.159,-0.1586,0.01742,0.021769,-0.005
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1cccc2c[nH]cc12,5,-0.149,-0.15,-0.149,-0.1494,0.01306,0.013331,-0.0033
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1cccc2ccccc12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1cccc2cocc12,5,-0.156,-0.157,-0.157,-0.1566,0.01306,0.013331,-0.0031
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1cccc2cscc12,5,-0.156,-0.157,-0.156,-0.1564,0.01306,0.013331,-0.0031
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1cccc2nsnc12,5,-0.162,-0.163,-0.162,-0.1624,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1ccccc1,5,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1ccccn1,5,-0.16,-0.16,-0.16,-0.16,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1cccnc1,5,-0.163,-0.163,-0.163,-0.163,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1ccco1,5,-0.154,-0.155,-0.154,-0.1542,0.00871,0.010885,-0.0026
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1cccs1,5,-0.156,-0.156,-0.156,-0.156,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1cncc2nsnc12,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1cncs1,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1nccc2nsnc12,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1nccs1,5,-0.161,-0.162,-0.162,-0.1616,0.01306,0.013331,-0.003
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1ncncn1,5,-0.172,-0.172,-0.172,-0.172,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1scc2C=C[SiH2]c12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1scc2[SiH2]C=Cc12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1scc2[nH]ccc12,5,-0.145,-0.145,-0.145,-0.145,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1scc2[se]ccc12,5,-0.154,-0.154,-0.154,-0.154,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1scc2cc[nH]c12,5,-0.148,-0.149,-0.149,-0.1486,0.01306,0.013331,-0.0033
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1scc2cc[se]c12,5,-0.154,-0.154,-0.154,-0.154,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1scc2ccoc12,5,-0.153,-0.153,-0.153,-0.153,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1scc2ccsc12,5,-0.154,-0.154,-0.154,-0.154,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1scc2nccnc12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1scc2occc12,5,-0.154,-0.154,-0.154,-0.154,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4c[nH]cc4c3c12)c1scc2sccc12,5,-0.154,-0.154,-0.154,-0.154,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4ccccc4c3c12)C1=CC=C[SiH2]1,5,-0.17,-0.171,-0.17,-0.1704,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4ccccc4c3c12)c1ccc[se]1,5,-0.169,-0.169,-0.169,-0.169,0.0,0.0,-0.0
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4ccccc4c3c12)c1cccc2=C[SiH2]C=c12,5,-0.17,-0.171,-0.171,-0.1706,0.01306,0.013331,-0.0029
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4ccccc4c3c12)c1cccc2c[nH]cc12,5,-0.16,-0.161,-0.161,-0.1606,0.01306,0.013331,-0.0031
C1C(=Cc2[se]c3c4[SiH2]C=Cc4c4ccccc4c3c12)c1cccc2ccccc12,4,-0.172,-0.174,-0.1735,-0.17325,0.02041,0.022562,-0.0048
